0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.167,-28.405,-28.081,-26.908,-25.509,-26.351,-26.785,-17.979,-19.122,-27.036,-23.907,-28.75,-14.076,-4.3335,-22.967,-36.455,-28.706,-24.658,-22.525,-22.432,-39.533,-47.489,-15.452,-35.476,-58.205,-50.615,-61.566,-69.258,-81.468,-87.292,-91.255,-103.8
-12.106,-7.3465,-4.8285,-10.039,-2.6115,0.49462,-12.268,4.3188,3.8302,-2.977,2.0794,-3.5738,6.5688,18.349,3.0483,-15.989,-5.6622,-1.8411,2.1906,-6.2896,-16.214,-22.289,5.5627,-4.3357,-31.126,-28.829,-37.703,-46.596,-56.798,-63.212,-65.871,-80.927
-14.48,-5.8714,-1.074,-13.025,0.59108,5.4996,-14.199,7.2294,7.0066,6.7405,4.2135,-5.1062,7.5016,22.417,7.5725,-5.0747,-0.48988,0.46663,6.8131,-12.38,-13.239,-16.541,8.609,0.7899,-25.384,-27.244,-33.255,-46.594,-53.82,-57.782,-63.105,-67.165
-10.059,-4.1402,-5.3622,-4.3368,-5.5191,1.7056,-8.6585,0.63187,-2.8744,5.0926,0.40724,10.565,27.422,17.052,2.3256,18.06,-2.6431,21.331,4.2609,-4.7121,-7.5615,-13.878,-1.6198,-4.0172,-16.598,-15.376,-36.648,-44.937,-53.355,-59.18,-64.211,-58.976
-4.7122,-2.1857,0.30706,3.7814,5.3831,8.9444,3.7992,7.2256,2.2825,10.861,2.4583,18.968,31.186,16.189,10.628,23.689,7.0269,33.123,10.793,-4.7847,-5.2423,-16.889,-3.2749,-32.911,-11.917,-9.2713,-23.381,-54.325,-50.115,-57.22,-72.844,-62.825
-9.1079,-5.9616,4.0329,0.87896,1.3942,9.4777,10.74,12.01,11.485,11.318,-17.242,28.286,20.724,13.476,24.39,16.774,22.141,33.405,13.819,-19.135,-3.8592,-13.791,-0.48458,-0.60109,-24.349,-2.0482,-17.345,-44.45,-45.028,-59.451,-72.189,-70.142
-2.5782,-14.714,-1.0707,-7.476,-2.1668,5.6651,10.859,15.583,12.166,9.4177,-10.714,31.454,8.5791,11.233,22.366,2.1625,22.709,23.338,8.6275,-15.138,-9.0653,-14.913,-7.1463,0.98169,-31.223,-7.5941,-23.594,-42.964,-46.16,-65.07,-70.951,-68.173
1.392,-14.706,-2.6714,-16.402,-10.722,0.32005,2.7008,9.3385,0.7286,1.8318,-4.8569,22.45,13.085,-0.072998,3.6883,-8.5116,16.69,12.862,-4.0175,-22.51,-20.479,-23.645,-14.483,-11.371,-22.996,-19.244,-36.021,-51.525,-56.935,-57.631,-69.843,-72.165
-2.1427,-19.109,-9.8594,-22.615,-16.47,-16,-15.022,-8.0304,-3.485,-10.367,-3.8922,17.358,-0.72947,-4.0899,-3.9737,-2.1197,8.1986,10.112,-15.425,-34.55,-28.349,-25.279,-23.056,-23.014,-25.04,-33.092,-40.112,-59.447,-64.081,-57.717,-62.775,-70.745
-17.734,-23.651,-21.938,-25.985,-24.369,-18.714,-18.696,-13.064,-6.7467,-17.183,-16.187,10.536,-0.41992,-19.833,-7.2811,-9.6374,-14.977,2.3685,-18.267,-37.366,-32.21,-32.567,-34.851,-29.744,-33.584,-34.939,-45.966,-64.493,-66.451,-59.213,-59.464,-60.931
-20.035,-13.797,-11.123,-13.15,-9.7149,-5.5346,-10.257,-6.218,-6.8418,-5.7576,-3.1899,3.5278,1.0267,13.138,-0.73397,-14.998,-9.9547,-0.30609,-4.484,-9.1763,-24.031,-16.934,1.357,-10.887,-31.59,-37.134,-45.325,-49.587,-64.865,-60.448,-68.566,-66.54
-9.8471,-7.5223,-2.7042,-6.3731,-1.2327,5.5294,0.5072,6.9306,1.7452,1.6228,4.761,5.7699,9.123,22.224,8.7799,-2.262,0.12822,3.6172,2.8553,-7.1704,-13.38,-8.4885,9.3057,0.41873,-22.538,-42.453,-34.218,-43.354,-60.742,-63.839,-66.25,-82.522
-16.199,-13.911,-4.5047,-12.863,-4.3429,3.7739,-3.3224,6.2776,-5.5409,3.8578,-0.18456,-2.5818,3.2681,20.365,6.8882,-5.3702,-0.91491,-1.3096,1.5592,-10.442,-17.177,-10.323,6.2902,-0.39015,-24.199,-44.371,-34.587,-47.876,-59.223,-69.084,-70.943,-74.592
-12.253,-24.183,-5.8331,-15.931,-16.181,-11.911,-9.7953,-9.7358,-2.3938,-6.2132,-14.277,-3.705,4.704,9.3921,-5.9964,-6.7722,-11.287,-7.6319,-4.3664,-11.07,-27.063,-18.925,-5.629,-10.691,-28.994,-35.042,-42.045,-54.149,-68.264,-61.023,-76.571,-71.05
0.11713,-18.372,-1.2394,-8.2655,-1.7453,1.9989,-2.3381,8.4226,-1.8039,5.5536,2.7668,10.514,27.146,2.4852,10.143,19.18,-13.51,24.706,7.0773,-8.2095,-7.2428,-18.747,0.92732,-31.019,-13.179,-14.842,-36.966,-49.472,-59.65,-58.102,-70.212,-85.179
5.347,-3.5051,4.5186,2.2979,3.4431,7.0559,8.6394,13.373,11.204,3.5345,0.95635,24.241,24.427,8.8593,21.777,22.345,14.212,33.26,15.046,-17.235,-5.901,-17.701,4.595,-10.247,-11.815,-6.0933,-19.704,-45.952,-50.102,-59.115,-69.908,-76.82
0.52403,-3.585,2.7044,3.5908,-4.118,4.4782,10.07,13.696,15.156,2.8165,7.1963,32.969,17.914,2.6719,26.407,14.949,20.059,31.422,13.116,-9.6873,-5.8806,-9.6292,-0.035086,-1.3271,-19.595,-1.5278,-17.678,-38.678,-48.581,-63.332,-75.066,-71.975
