0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.305,-15.108,-8.836,-3.2052,1.0904,3.1314,1.3066,-0.30793,0.41971,-4.8055,1.054,-19.396,-21.351,-32.739,-24.898,-35.197,-28.735,-28.889,-30.109,-37.948,-55.584,-43.463,-41.059,-44.934,-37.169,-61.138,-53.004,-38.305,-42.037,-33.394,-48.503,-70.817
-6.0331,6.296,9.655,18.221,32.268,31.416,27.572,27.361,21.696,16.978,27.719,5.3662,2.2018,-14.256,2.9733,-16.556,-2.49,-7.4247,-8.8021,-8.2206,-21.15,-19.759,-12.154,-20.649,-11.985,-35.811,-25.262,-9.1822,-19.119,-9.1032,-28.51,-48.908
-0.96651,10.326,11.804,20.567,37.696,34.742,31.648,31.991,22.891,20.931,32.009,13.324,6.3628,0.49931,7.6775,-9.9819,-0.11672,-3.9229,-7.4013,-1.9817,-17.957,-18.343,-11.461,-16.941,-6.1649,-32.183,-21.433,-3.6073,-15.916,-5.7331,-27.639,-50.923
-2.7205,3.4891,2.093,11.155,31.914,25.818,23.171,24.674,8.2102,12.194,25.317,8.6971,-4.1403,2.5939,1.0152,-14.524,-11.229,-12.77,-19.518,-7.3657,-24.13,-31.573,-18.789,-23.323,-12.219,-39.599,-27.943,-7.5711,-25.316,-12.006,-23.24,-48.16
-20.489,-7.681,-3.5851,-9.5232,6.2859,-2.3534,1.1988,-4.6832,7.8653,-8.0578,4.1545,-1.071,8.1173,5.8559,-6.744,-19.842,-19.26,-12.604,-21.134,-14.132,-16.374,-24.987,-14.99,-21.929,-1.8241,-21.709,-28.094,-4.7956,-32.21,-4.9982,-7.2381,-45.816
-5.8349,-9.6187,-9.8862,-25.686,-8.4869,-7.3107,-13.857,-12.948,2.12,-14.441,-22.384,4.4005,9.0771,4.7568,-5.7729,-21.143,-23.627,-10.006,-18.601,-13.081,-17.313,-24.709,-12.427,-22,-6.3252,-21.874,-28.647,-3.0782,-25.261,-6.6074,-6.4753,-45.725
-12.519,-7.5658,-11.537,-20.538,-21.371,-8.3283,-7.8937,-20.325,-3.5588,-23.131,-8.8966,-3.931,-1.8942,4.0996,-7.515,-15.89,-18.757,-19.466,-26.154,-12.519,-24.226,-24.191,-8.4983,-22.502,-5.1113,-30.847,-23.869,-5.6212,-14.498,-7.6941,-18.379,-37.988
-3.5781,-6.8648,-15.995,-22.563,-21.358,-5.3852,-12.271,-18.496,-12.421,-20.404,-2.4091,-24.015,-23.75,7.4127,-7.7067,-14.291,-17.308,-25.522,-31.685,-5.6766,-23.043,-20.83,-9.2627,-21.002,-6.767,-29.909,-20.227,-10.868,-12.074,-3.0478,-32.259,-34.743
-5.7061,-12.968,-14.283,-21.573,-22.516,-11.225,-14.376,-21.444,-16.718,-23.767,-2.1029,-22.926,-22.714,2.5129,-8.7403,-21.628,-23.412,-31.767,-32.8,-8.319,-29.746,-28.706,-14.028,-26.829,-14.557,-33.77,-25.177,-10.184,-18.506,-9.1024,-33.982,-55.017
-10.362,-11.405,-12.585,-22.68,-10.216,-16.651,-7.272,-19.453,-12.151,-21.214,-5.6504,-3.9237,5.6894,3.2641,-9.7485,-16.011,-21.293,-12.167,-23.46,-19.873,-18.721,-27.578,-18.258,-22.606,-17.632,-23.876,-29.571,-9.3104,-32.765,-7.7031,-9.8775,-43.521
-12.058,-9.168,-8.3118,-15.168,-12.053,-11.129,-7.6685,-14.609,-10.097,-18.342,-0.5833,2.6117,9.9109,4.3674,-5.2633,-15.078,-19.816,-10.943,-18.831,-13.089,-16.315,-23.811,-14.377,-19.252,-8.5067,-20.42,-26.196,-3.0751,-31.549,-3.9156,-5.6994,-37.086
-17.006,-13.146,-8.3874,-16.27,-20.879,-14.636,-12.771,-14.66,-19.497,-23.422,-2.2816,-1.1123,2.5759,0.88656,-6.7972,-19.248,-21.147,-20.29,-26.127,-13.217,-23.32,-26.566,-17.873,-24.321,-19.462,-28.986,-26.864,-18.035,-18.707,-5.1705,-13.294,-35.419
-12.416,-7.1915,-13.942,-16.55,-24.599,-9.5405,-13.228,-14.574,-33.922,-20.187,-2.7031,-19.952,-19.481,5.2823,-7.9441,-14.23,-17.195,-19.65,-33.348,-7.3523,-23.272,-20.903,-13.975,-17.724,-4.479,-29.709,-20.281,-10.067,-12.042,-2.9228,-31.769,-32.689
-6.4376,-6.1323,-0.60571,8.9285,17.68,19.123,14.57,13.8,12.19,4.1589,16.081,-17.085,-9.645,3.091,-13.54,-16.543,-13.836,-16.105,-19.238,-6.5915,-25.343,-25.92,-12.382,-20.468,-6.1118,-32.409,-22.628,-9.9666,-15.154,-5.6436,-30.522,-38.925
1.9077,9.267,11.502,20.047,35.343,33.797,30.214,30.261,23.274,19.657,30.397,9.402,8.7941,5.0652,2.2703,-19.079,-1.2768,-2.3146,-6.8176,-9.6427,-17.103,-17.523,-18.283,-27.08,-5.4495,-28.533,-29.425,-14.445,-27.611,-14.7,-14.613,-47.612
1.7149,9.9388,9.5721,18.903,37.081,33.48,30.612,31.166,20.593,19.76,31.019,14.534,13.03,10.38,1.3632,-15.056,-3.0296,-1.1162,-9.1908,-3.889,-13.367,-16.703,-16.337,-22.499,-6.5309,-20.381,-26.048,-3.5567,-33.391,-3.9263,-5.694,-38.52
-12.574,-2.1175,-6.5126,3.1461,26.594,18.49,15.988,18.343,5.8369,1.2316,19.069,8.0749,7.5368,5.4169,-6.1627,-19.503,-19.869,-10.298,-19.705,-8.2961,-18.027,-27.267,-13.505,-21.054,-7.9585,-24.985,-39.237,-3.6718,-21.87,-13.16,-8.8685,-38.08
-2.4846,-4.8121,-5.734,-20.087,-1.3805,-8.2963,-2.0746,-12.289,1.8191,-14.091,-13.981,-14.969,-9.4046,0.85492,-2.3931,-13.489,-21.421,-17.612,-21.478,-9.5716,-24.006,-29.959,-11.728,-20.299,1.3051,-29.02,-24.57,0.050944,-16.154,-1.7943,-27.2,-34.537
-15.755,-7.5481,-12.224,-7.617,-1.5387,1.2549,-2.8937,-0.42445,-1.0499,-5.9472,3.2584,-9.302,-13.756,4.6193,-1.9367,-16.54,-22.763,-29.201,-22.957,-6.0405,-22.138,-30.582,-13.15,-20.033,-0.88479,-29.704,-24.544,1.1692,-16.504,-1.9576,-29.663,-35.204
2.4703,8.2667,5.658,17.455,31.494,29.847,29.171,24.416,16.516,18.393,31.029,4.0834,3.7513,2.8122,-11.546,-2.0016,-7.9729,-0.85433,-1.8514,-5.8061,-6.8974,-15.734,-16.048,-20.329,-3.4431,-39.612,-26.839,-7.2359,-22.05,-19.158,-23.155,-50.226
-19.055,16.436,6.629,22.726,39.408,35.475,37.216,23.214,15.395,24.751,38.437,14.033,10.568,9.73,-8.2264,5.1084,-1.8647,2.4391,-7.2868,2.9534,-1.783,-8.5884,-8.3379,-15.636,-2.8924,-21.849,-24.68,-5.9595,-27.998,-4.9068,-7.1163,-42.684
-0.22555,14.294,7.7327,17.175,37.932,31.534,34.37,25.65,16.8,20.741,35.702,14.555,13.594,11.282,-2.017,3.9319,-3.3679,0.40777,-1.2933,-0.77242,-6.7741,-13.08,-8.2753,-15.849,-14.642,-22.231,-28.829,-3.0175,-24.23,-6.8576,-6.4984,-37.607
-0.84041,-6.6184,2.1663,-4.0754,25.252,15.1,16.036,15.422,0.66667,-1.6571,21.936,6.3034,5.442,5.1548,-3.0581,-2.9821,-14.296,-17.441,-13.105,-18.94,-24.324,-27.864,-11.369,-21.154,-0.81696,-31.075,-26.287,-1.8287,-17.15,-4.7599,-18.402,-36.078
-18.183,-2.7814,-5.3157,-22.324,-0.92993,-5.5956,-1.409,-12.013,-1.1082,-28.022,3.2141,-5.3934,-17.895,4.6757,-1.1604,-11.502,-18.4,-21.452,-21.749,-6.196,-23.029,-29.809,-10.317,-22.318,-1.0897,-28.776,-24.743,1.6904,-15.848,-0.8302,-30.734,-35.124
-3.0454,-18.622,-14.775,-22.867,-18.133,-9.4881,-5.5333,-26.006,-11.902,-21.278,-4.3152,-8.9694,-20.94,2.4681,-6.3283,-25.329,-24.592,-26.699,-29.1,-8.7371,-29.45,-31.749,-16.105,-27.071,-8.0849,-35.83,-26.249,-2.8455,-19.379,-8.3564,-31.177,-46.13
-16.84,-14.121,-11.868,-22.355,-16.305,-9.5794,-9.6611,-20.513,-15.59,-28.088,-14.75,-5.9415,5.4511,0.90981,-9.4032,-16.544,-21.845,-12.067,-23.735,-19.081,-18.939,-27.273,-14.973,-25.82,-3.1399,-24.031,-30.075,-10.543,-30.828,-8.099,-10.011,-53.357
-14.203,-8.129,-9.0628,-15.848,-23.461,-8.467,-14.807,-24.185,-12.393,-17.608,-2.409,3.098,10.011,3.8099,-4.7772,-14.65,-19.864,-9.6167,-18.246,-12.774,-16.169,-23.712,-13.117,-20.487,-17.662,-20.529,-26.425,-2.909,-29.558,-4.3516,-5.4866,-42.036
-9.4464,-13.758,-10.118,-19.881,-16.23,-11.891,-15.384,-15.164,-24.127,-24.545,-3.9601,-0.47457,3.7941,-1.667,-5.4592,-16.314,-22.48,-17.413,-19.979,-13.061,-22.881,-26.946,-13.542,-21.431,-3.9601,-30.125,-31.97,-3.4533,-19.16,-11.294,-12.443,-39.266
-11.752,-7.6577,-21.916,-22.606,-12.287,-8.1794,-14.166,-13.697,-24.247,-23.212,-3.0427,-20.843,-12.106,2.465,-1.2793,-13.748,-21.542,-19.031,-21.683,-7.4719,-23.493,-29.579,-10.651,-21.594,-0.067478,-28.235,-24.696,1.256,-15.624,-0.79374,-32.613,-35.486
-4.1341,-6.8314,-1.9291,6.224,15.347,17.181,13.755,12.62,10.263,4.6312,17.123,-8.7393,-6.4819,3.9432,-3.3981,-20.846,-19.056,-13.513,-11.376,-7.8547,-16.365,-41.687,-15.273,-22.751,-14.108,-31.735,-24.856,-0.2259,-17.694,-4.1843,-30.014,-38.794
4.7772,9.9387,9.3285,17.012,33.653,31.929,30.245,28.648,20.874,18.57,31.988,9.0462,8.625,5.4872,-7.5467,0.085108,-5.2034,2.7991,3.2858,-3.7725,-7.7819,-14.689,-9.5275,-22.089,-2.9749,-29.935,-28.17,-14.386,-25.911,-15.219,-15.181,-59.559
3.0669,11.397,5.9584,15.344,35.637,31.577,31.231,29.438,17.487,18.239,32.738,14.935,8.9607,7.5592,-10.324,2.2944,-4.7654,3.6666,2.5538,-2.0647,-9.8075,-13.943,-7.6842,-21.663,-9.1065,-21.125,-24.905,-3.9042,-32.075,-3.8324,-5.7943,-41.126
-14.503,0.27198,-4.8253,-3.6496,25.513,17.016,18.304,16.564,4.9845,1.8434,21.344,7.3969,2.231,1.1965,-16.747,-4.3714,-11.384,-8.4324,-13.462,-14.997,-19.334,-26.008,-14.899,-22.509,-8.0958,-24.972,-39.239,-3.7479,-20.673,-13.34,-8.6626,-39.314
-8.982,-6.2195,-6.2739,-20.826,-12.226,-8.143,-4.9326,-32.779,-2.4245,-12.738,-0.0070619,-5.1153,-9.8118,4.2965,-8.0921,-12.355,-16.875,-21.207,-30.737,-9.58,-24.262,-22.081,-9.8756,-19.503,-3.8117,-31.279,-21.239,-7.0275,-12.736,-4.285,-26.493,-34.917
